OGLE-GD-CEP-0190,F,123.50691,-42.151806,12.574,15.53,2.956,9.2078285
OGLE-GD-CEP-0191,F,123.65034,-37.717667,13.917,16.103,2.186,3.6884424
OGLE-GD-CEP-0192,F,123.701085,-37.651917,12.68,14.532,1.852,4.7799869
OGLE-GD-CEP-0193,F,123.71604,-40.022389,13.139,16.135,2.996,3.6310394
OGLE-GD-CEP-0194,1,123.85866,-29.532833,12.091,12.972,0.881,0.8164469
OGLE-GD-CEP-0195,1,123.94554,-41.308083,16.396,20.168,3.772,1.6306485
OGLE-GD-CEP-0196,F,123.96588,-44.015833,14.223,16.082,1.859,2.8087694
OGLE-GD-CEP-0198,F,124.432665,-45.185528,13.504,15.123,1.619,3.0060944
OGLE-GD-CEP-0199,F,124.48092,-38.093361,14.753,17.707,2.954,2.7858449
OGLE-GD-CEP-0200,1,124.562085,-42.558694,14.463,16.392,1.929,1.8621065
OGLE-GD-CEP-0201,F,124.61013,-43.674889,14.55,16.558,2.008,2.6520852
OGLE-GD-CEP-0202,F,124.76262,-38.3425,13.79,16.42,2.63,6.2302727
OGLE-GD-CEP-0203,1,124.861545,-41.999028,14.975,17.853,2.878,1.6994539
OGLE-GD-CEP-0204,F,125.148795,-39.250833,12.298,14.567,2.269,4.5640105
OGLE-GD-CEP-0205,F,125.32008,-38.754361,11.604,13.624,2.02,5.0303328
OGLE-GD-CEP-0206,1,125.345835,-44.516556,14.276,16.088,1.812,1.6816183
OGLE-GD-CEP-0207,F,125.36088,-38.421722,11.455,13.294,1.839,3.9612099
OGLE-GD-CEP-0209,F,125.500755,-38.311806,13.433,15.689,2.256,3.1564134
OGLE-GD-CEP-0210,F,125.52708,-47.303972,13.328,14.631,1.303,3.3724662
OGLE-GD-CEP-0212,1,125.602005,-42.315667,15.891,18.961,3.07,1.5055239
OGLE-GD-CEP-0213,1,125.61288,-46.216028,13.932,15.1,1.168,1.4468921
OGLE-GD-CEP-0214,1,125.649255,-34.400333,13.483,14.707,1.224,2.0397038
OGLE-GD-CEP-0215,1,125.81175,-40.322306,14.794,17.872,3.078,3.0603876
OGLE-GD-CEP-0216,F,125.97858,-47.254917,14.253,15.587,1.334,1.8338899
OGLE-GD-CEP-0217,F,126.02412,-44.852278,11.89,13.976,2.086,5.5915653
OGLE-GD-CEP-0218,1,126.041295,-41.8005,11.426,13.645,2.219,2.8616096
OGLE-GD-CEP-0219,F,126.398415,-39.335694,14.867,17.734,2.867,3.0747208
OGLE-GD-CEP-0220,F,126.509955,-45.94175,14.23,16.296,2.066,3.0842701
OGLE-GD-CEP-0221,F,126.59841,-42.330111,12.728,15.404,2.676,4.4214956
OGLE-GD-CEP-0223,F,127.099215,-43.256639,13.3,15.493,2.193,2.5649971
OGLE-GD-CEP-0224,F,127.315125,-46.74925,13.837,15.347,1.51,2.7166287
OGLE-GD-CEP-0225,F,127.422165,-40.333889,10.38,12.604,2.224,4.2753614
OGLE-GD-CEP-0226,F,127.484835,-38.419278,13.426,16.181,2.755,3.344398
OGLE-GD-CEP-0227,F,127.54116,-41.718972,14.208,16.628,2.42,2.8711497
OGLE-GD-CEP-0228,F,127.557255,-48.209028,14.205,15.76,1.555,2.5964026
OGLE-GD-CEP-0229,F,127.626585,-43.847444,14.203,17.78,3.577,5.8155116
OGLE-GD-CEP-0231,F,127.875915,-44.488278,11.344,13.199,1.855,4.218076
OGLE-GD-CEP-0232,1,127.97571,-39.484444,13.434,15.812,2.378,2.0377543
OGLE-GD-CEP-0233,F,128.162295,-46.7905,14.308,16.099,1.791,2.3658626
OGLE-GD-CEP-0235,1,128.33325,-48.332389,15.185,-99.99,-99.99,2.7633648
OGLE-GD-CEP-0236,F,128.37942,-38.447222,12.432,14.803,2.371,3.6426275
OGLE-GD-CEP-0237,1,128.446965,-49.328583,11.632,11.845,0.213,5.2855604
OGLE-GD-CEP-0238,F,128.48025,-44.615944,12.536,14.753,2.217,3.6679482
OGLE-GD-CEP-0239,1,128.552835,-43.441139,13.805,17.087,3.282,3.2002947
OGLE-GD-CEP-0240,1,128.574795,-42.400139,11.83,14.11,2.28,3.6861691
OGLE-GD-CEP-0241,F,128.675205,-40.967639,13.577,16.465,2.888,3.9371709
OGLE-GD-CEP-0242,1,128.75484,-46.776222,13.531,15.057,1.526,2.2012551
OGLE-GD-CEP-0243,1,128.76804,-38.896972,11.919,14.353,2.434,2.3088099
OGLE-GD-CEP-0244,F,128.90466,-47.759361,11.737,13.196,1.459,7.5232584
OGLE-GD-CEP-0245,1,128.918535,-46.536389,14.124,15.814,1.69,1.5353295
OGLE-GD-CEP-0246,F,129.02742,-49.265306,13.766,15.372,1.606,2.6658244
OGLE-GD-CEP-0247,F,129.392415,-47.577111,14.731,16.265,1.534,1.6489641
OGLE-GD-CEP-0248,F,129.452505,-42.674806,14.658,17.932,3.274,2.8780658
OGLE-GD-CEP-0249,1,129.57546,-50.476278,14.358,16.029,1.671,2.0306888
OGLE-GD-CEP-0250,F,129.591255,-49.812056,14.204,15.585,1.381,2.0447547
OGLE-GD-CEP-0251,F,129.72462,-45.392944,12.698,15.059,2.361,4.728211
OGLE-GD-CEP-0252,F,129.732,-49.770167,13.673,15.125,1.452,3.1847086
OGLE-GD-CEP-0253,F,129.75879,-38.835722,12.086,14.029,1.943,4.0403999
OGLE-GD-CEP-0254,F,129.770205,-43.312611,11.776,14.569,2.793,3.8209235
OGLE-GD-CEP-0255,F,129.78342,-37.375528,11.377,12.703,1.326,4.0659316
OGLE-GD-CEP-0256,F,129.861915,-40.352778,11.597,15.466,3.869,8.7516759
OGLE-GD-CEP-0258,F,130.00713,-52.330194,14.351,15.7,1.349,1.5304774
OGLE-GD-CEP-0259,F,130.00866,-47.198444,12.908,14.605,1.697,3.6706995
OGLE-GD-CEP-0260,F,130.05837,-47.551583,12.154,13.908,1.754,4.8276662
OGLE-GD-CEP-0261,F,130.078965,-43.643278,13.854,16.598,2.744,4.3151534
OGLE-GD-CEP-0262,1,130.18209,-39.652389,13.37,16.223,2.853,2.4440068
OGLE-GD-CEP-0263,F,130.290495,-42.822278,12.537,15.461,2.924,4.1631123
OGLE-GD-CEP-0264,F,130.36188,-43.892944,10.737,13.293,2.556,25.35967
OGLE-GD-CEP-0265,F,130.364835,-47.649694,13.003,14.623,1.62,3.1754128
OGLE-GD-CEP-0266,F,130.403295,-44.850111,13.476,16.069,2.593,3.0196586
OGLE-GD-CEP-0267,F,130.50534,-44.091917,14.161,17.014,2.853,3.7878766
OGLE-GD-CEP-0269,F,130.692795,-43.564194,12.127,15.492,3.365,6.3506197
