OGLE-LMC-CEP-0237,F,52:27.8,-66:46:09.6,15.33,16.026,0.696,3.2226656
OGLE-LMC-CEP-0238,F,52:28.6,-68:57:39.4,15.863,16.524,0.661,2.5057914
OGLE-LMC-CEP-0239,F,52:32.0,-69:44:20.4,14.953,15.678,0.725,4.7507992
OGLE-LMC-CEP-0240,1,52:32.5,-68:55:13.3,15.687,16.368,0.681,1.720496
OGLE-LMC-CEP-0241,1,52:32.7,-69:17:59.1,17.168,17.897,0.729,0.7645981
OGLE-LMC-CEP-0243,1,52:39.6,-69:49:17.6,15.192,15.882,0.69,2.3432845
OGLE-LMC-CEP-0244,1,52:43.2,-68:46:58.5,15.558,16.253,0.695,1.9018268
OGLE-LMC-CEP-0245,1,52:44.4,-68:25:44.1,14.212,14.904,0.692,4.85892
OGLE-LMC-CEP-0246,F,52:46.3,-67:38:03.4,14.72,15.323,0.603,4.3331413
OGLE-LMC-CEP-0247,1,52:47.0,-68:44:12.6,15.044,15.673,0.629,2.3282295
OGLE-LMC-CEP-0248,1,52:47.6,-70:00:45.6,15.183,15.887,0.704,2.4289778
OGLE-LMC-CEP-0249,F,52:47.7,-68:20:55.4,13.099,13.95,0.851,20.0861576
OGLE-LMC-CEP-0250,F,52:48.1,-68:38:46.0,14.432,15.188,0.756,6.1802501
OGLE-LMC-CEP-0251,1,52:48.6,-69:12:31.2,14.991,15.99,0.999,4.1853846
OGLE-LMC-CEP-0252,1,52:50.1,-68:11:33.5,14.54,15.244,0.704,4.0023327
OGLE-LMC-CEP-0253,F,52:50.2,-69:04:19.8,15.867,16.584,0.717,2.0829793
OGLE-LMC-CEP-0254,F,52:50.4,-68:30:36.1,15.669,16.351,0.682,2.7873584
OGLE-LMC-CEP-0255,F,52:51.8,-66:58:05.5,15.284,15.93,0.646,3.2516293
OGLE-LMC-CEP-0256,1,52:52.1,-69:14:25.7,15.348,16.137,0.789,2.5890753
OGLE-LMC-CEP-0257,F,52:52.9,-68:01:25.4,14.705,15.392,0.687,6.2296897
OGLE-LMC-CEP-0258,F,52:54.2,-69:16:35.1,14.745,15.52,0.775,5.0254976
OGLE-LMC-CEP-0260,1,52:57.4,-68:17:27.0,16.711,17.333,0.622,0.7754526
OGLE-LMC-CEP-0262,F,52:57.5,-67:25:02.6,15.521,16.231,0.71,2.850369
OGLE-LMC-CEP-0263,F,53:00.2,-68:59:58.6,15.928,-99.99,-99.99,2.1269245
OGLE-LMC-CEP-0264,F,53:00.5,-68:53:49.3,15.142,15.938,0.796,3.8193141
OGLE-LMC-CEP-0265,1,53:01.0,-69:22:46.1,15.353,16.066,0.713,2.2544357
OGLE-LMC-CEP-0266,F,53:01.1,-68:32:25.2,15.672,16.538,0.866,3.2791229
OGLE-LMC-CEP-0267,F,53:02.9,-68:54:28.4,15.745,16.56,0.815,2.7908309
OGLE-LMC-CEP-0268,1,53:07.5,-68:13:00.9,15.559,16.278,0.719,2.0155262
OGLE-LMC-CEP-0269,F,53:08.9,-70:08:16.1,15.115,15.79,0.675,3.8194537
OGLE-LMC-CEP-0270,F,53:09.3,-68:12:40.5,15.156,15.746,0.59,3.6017995
OGLE-LMC-CEP-0271,F,53:10.3,-70:13:08.9,15.577,-99.99,-99.99,2.7302183
OGLE-LMC-CEP-0272,F,53:10.8,-67:00:41.2,15.441,16.16,0.719,2.9518565
OGLE-LMC-CEP-0273,F,53:10.9,-67:36:21.1,15.414,16.131,0.717,3.1183773
OGLE-LMC-CEP-0274,F,53:11.3,-69:02:29.8,14.891,15.606,0.715,4.5257248
OGLE-LMC-CEP-0275,F,53:13.5,-69:39:08.4,15.572,16.365,0.793,3.0778447
OGLE-LMC-CEP-0276,F,53:15.2,-68:53:05.2,15.771,-99.99,-99.99,2.3418942
OGLE-LMC-CEP-0278,F,53:15.8,-68:57:16.3,15.217,-99.99,-99.99,4.058629
OGLE-LMC-CEP-0279,F,53:16.8,-69:40:17.6,14.742,-99.99,-99.99,5.7297098
OGLE-LMC-CEP-0280,F,53:19.2,-66:56:00.5,15.39,16.137,0.747,3.2616772
OGLE-LMC-CEP-0281,F,53:21.9,-69:09:20.1,16.154,17.075,0.921,2.5917022
OGLE-LMC-CEP-0282,F,53:23.9,-68:32:21.2,15.783,16.592,0.809,2.8230771
OGLE-LMC-CEP-0283,1,53:26.2,-69:35:43.7,16.773,17.448,0.675,0.8666384
OGLE-LMC-CEP-0284,1,53:27.4,-70:10:54.3,15.319,15.846,0.527,1.8326732
OGLE-LMC-CEP-0285,F,53:28.6,-69:01:47.4,15.9,16.703,0.803,2.3073483
OGLE-LMC-CEP-0286,F,53:29.2,-66:57:14.4,15.065,15.943,0.878,3.1335144
OGLE-LMC-CEP-0287,1,53:29.7,-69:37:16.8,15.146,-99.99,-99.99,2.4046355
OGLE-LMC-CEP-0289,F,53:31.8,-69:16:53.8,16.441,17.126,0.685,1.4626671
OGLE-LMC-CEP-0290,F,53:33.6,-67:22:07.7,14.948,15.723,0.775,4.2442406
OGLE-LMC-CEP-0291,F,53:33.7,-69:45:33.6,15.294,16.086,0.792,3.7621
OGLE-LMC-CEP-0292,F,53:35.0,-66:38:55.0,14.104,14.83,0.726,7.39896
OGLE-LMC-CEP-0293,F,53:36.4,-68:38:55.5,15.415,16.216,0.801,3.1478085
OGLE-LMC-CEP-0294,1,53:36.6,-67:36:50.3,15.057,15.647,0.59,2.3622858
OGLE-LMC-CEP-0295,F,53:37.0,-68:21:52.5,15.565,16.315,0.75,2.785706
OGLE-LMC-CEP-0296,F,53:38.2,-68:40:02.2,15.319,16.135,0.816,3.6867496
OGLE-LMC-CEP-0297,1,53:39.2,-69:31:02.9,14.459,15.306,0.847,4.8067393
OGLE-LMC-CEP-0299,F,53:42.7,-70:23:10.9,15.277,16.036,0.759,3.4613222
OGLE-LMC-CEP-0300,1,53:44.2,-69:36:47.3,14.348,-99.99,-99.99,4.2160263
OGLE-LMC-CEP-0301,F,53:45.6,-69:23:28.5,15.531,16.354,0.823,3.3461852
OGLE-LMC-CEP-0302,1,53:46.1,-67:22:43.6,15.249,15.923,0.674,2.3437968
