OGLE-SMC-DSCT-0063,singlemode,13:56.4,-75:40:56.3,20.346,20.827,0.481,0.08799242,-99.99
OGLE-SMC-DSCT-0064,singlemode,14:08.1,-70:18:39.9,20.607,21.139,0.532,0.05900393,-99.99
OGLE-SMC-DSCT-0065,singlemode,14:25.3,-71:47:34.4,20.089,20.561,0.472,0.07302551,-99.99
OGLE-SMC-DSCT-0066,singlemode,14:33.2,-74:01:51.8,20.242,20.758,0.516,0.10815004,-99.99
OGLE-SMC-DSCT-0067,singlemode,14:59.9,-74:35:29.2,20.531,20.932,0.401,0.08171957,-99.99
OGLE-SMC-DSCT-0068,singlemode,15:08.1,-72:51:40.0,20.636,21.136,0.5,0.06780569,-99.99
OGLE-SMC-DSCT-0069,singlemode,15:15.2,-72:16:10.2,20.842,21.416,0.574,0.09385199,-99.99
OGLE-SMC-DSCT-0070,singlemode,15:24.4,-74:08:40.3,20.757,21.213,0.456,0.0703071,-99.99
OGLE-SMC-DSCT-0071,singlemode,15:33.3,-75:01:07.0,20.508,21.093,0.585,0.08688515,-99.99
OGLE-SMC-DSCT-0072,singlemode,15:34.7,-74:16:52.3,20.564,21.092,0.528,0.07704105,-99.99
OGLE-SMC-DSCT-0073,singlemode,15:49.7,-73:39:24.4,21.136,21.472,0.336,0.06090943,-99.99
OGLE-SMC-DSCT-0074,singlemode,15:54.5,-74:36:03.4,21.237,21.787,0.55,0.06180693,-99.99
OGLE-SMC-DSCT-0075,singlemode,16:24.2,-71:02:13.1,21.119,21.833,0.714,0.06814215,-99.99
OGLE-SMC-DSCT-0076,singlemode,16:31.3,-72:59:15.8,21.247,21.975,0.728,0.04913987,-99.99
OGLE-SMC-DSCT-0077,singlemode,16:56.7,-74:06:45.1,20.931,21.477,0.546,0.0616215,-99.99
OGLE-SMC-DSCT-0078,singlemode,17:00.6,-74:56:25.0,21.007,21.703,0.696,0.07350149,-99.99
OGLE-SMC-DSCT-0079,singlemode,17:05.5,-64:57:40.1,20.693,21.758,1.065,0.07274192,-99.99
OGLE-SMC-DSCT-0080,singlemode,17:13.2,-73:36:18.4,19.932,20.302,0.37,0.11911466,-99.99
OGLE-SMC-DSCT-0081,multimode,17:15.7,-71:46:14.9,17.924,18.3,0.376,0.04913437,0.04830548
OGLE-SMC-DSCT-0082,singlemode,17:17.8,-72:08:12.2,16.121,16.446,0.325,0.04401929,-99.99
OGLE-SMC-DSCT-0083,singlemode,17:18.1,-75:43:53.7,20.524,21.068,0.544,0.07551893,-99.99
OGLE-SMC-DSCT-0084,singlemode,17:21.7,-72:32:10.4,21.137,21.736,0.599,0.06346184,-99.99
OGLE-SMC-DSCT-0085,singlemode,17:28.6,-72:19:02.5,20.885,21.411,0.526,0.07070481,-99.99
OGLE-SMC-DSCT-0086,singlemode,17:29.7,-72:43:26.9,18.958,19.825,0.867,0.07055839,-99.99
OGLE-SMC-DSCT-0087,singlemode,17:32.1,-72:55:49.5,19.785,20.365,0.58,0.08619943,-99.99
OGLE-SMC-DSCT-0088,singlemode,17:42.8,-74:54:39.1,20.529,21.047,0.518,0.10811237,-99.99
OGLE-SMC-DSCT-0089,singlemode,17:57.3,-69:56:20.5,21.027,21.544,0.517,0.07649998,-99.99
OGLE-SMC-DSCT-0090,singlemode,18:01.5,-75:04:09.6,20.599,20.983,0.384,0.09442004,-99.99
OGLE-SMC-DSCT-0091,singlemode,18:03.2,-72:47:14.2,21.057,21.511,0.454,0.05729611,-99.99
OGLE-SMC-DSCT-0092,singlemode,18:08.7,-73:30:11.9,21.084,21.635,0.551,0.07017115,-99.99
OGLE-SMC-DSCT-0093,singlemode,18:09.1,-71:42:11.1,20.712,21.181,0.469,0.08607446,-99.99
OGLE-SMC-DSCT-0094,singlemode,18:14.2,-73:11:41.5,21.296,21.75,0.454,0.05857974,-99.99
OGLE-SMC-DSCT-0095,singlemode,18:18.5,-73:17:15.5,21.032,21.598,0.566,0.0660588,-99.99
OGLE-SMC-DSCT-0096,singlemode,18:24.5,-67:02:42.6,17.289,17.647,0.358,0.04915915,-99.99
OGLE-SMC-DSCT-0097,singlemode,18:25.7,-72:06:10.2,21.1,21.548,0.448,0.06243785,-99.99
OGLE-SMC-DSCT-0098,singlemode,18:29.2,-73:04:01.7,20.281,20.759,0.478,0.07534567,-99.99
OGLE-SMC-DSCT-0099,singlemode,18:49.6,-73:51:47.2,20.705,21.074,0.369,0.07619198,-99.99
OGLE-SMC-DSCT-0100,singlemode,18:50.1,-74:34:30.3,20.68,21.167,0.487,0.08928323,-99.99
OGLE-SMC-DSCT-0101,singlemode,18:52.9,-74:05:53.6,20.25,20.783,0.533,0.11477076,-99.99
OGLE-SMC-DSCT-0102,singlemode,19:09.5,-72:04:28.1,20.561,21.142,0.581,0.0904154,-99.99
OGLE-SMC-DSCT-0103,singlemode,19:28.0,-74:36:08.3,20.971,21.354,0.383,0.05617718,-99.99
OGLE-SMC-DSCT-0104,singlemode,19:38.8,-72:35:35.7,21.002,21.479,0.477,0.07636172,-99.99
OGLE-SMC-DSCT-0105,singlemode,19:39.0,-72:51:30.3,21.079,21.642,0.563,0.05305746,-99.99
OGLE-SMC-DSCT-0106,singlemode,19:55.3,-65:29:37.4,19.08,19.671,0.591,0.1525318,-99.99
OGLE-SMC-DSCT-0107,singlemode,19:58.9,-74:30:25.1,20.941,21.557,0.616,0.07705598,-99.99
OGLE-SMC-DSCT-0108,singlemode,20:08.1,-75:05:55.6,20.882,21.333,0.451,0.05847203,-99.99
OGLE-SMC-DSCT-0109,singlemode,20:08.2,-63:26:14.3,19.038,19.353,0.315,0.03279671,-99.99
OGLE-SMC-DSCT-0110,singlemode,20:10.0,-69:54:48.7,20.1,20.594,0.494,0.06339555,-99.99
OGLE-SMC-DSCT-0111,singlemode,20:10.5,-74:10:43.8,20.626,21.326,0.7,0.07299682,-99.99
OGLE-SMC-DSCT-0112,singlemode,20:18.5,-74:02:49.0,20.526,20.835,0.309,0.07123179,-99.99
OGLE-SMC-DSCT-0113,singlemode,20:31.5,-72:26:29.5,20.619,21.212,0.593,0.08023211,-99.99
OGLE-SMC-DSCT-0114,singlemode,21:01.3,-73:59:50.1,20.507,20.9,0.393,0.08166586,-99.99
OGLE-SMC-DSCT-0115,singlemode,21:01.4,-74:51:43.5,21.167,21.705,0.538,0.06440299,-99.99
OGLE-SMC-DSCT-0116,singlemode,21:02.9,-74:29:04.9,21.092,21.823,0.731,0.079213,-99.99
OGLE-SMC-DSCT-0117,singlemode,21:03.1,-73:37:41.6,19.895,20.478,0.583,0.18856965,-99.99
OGLE-SMC-DSCT-0118,singlemode,21:11.1,-72:55:21.1,21.055,21.64,0.585,0.08089084,-99.99
OGLE-SMC-DSCT-0119,singlemode,21:33.8,-69:06:23.8,20.556,20.996,0.44,0.07633074,-99.99
OGLE-SMC-DSCT-0120,singlemode,21:41.7,-72:27:11.3,19.764,20.224,0.46,0.16739297,-99.99
OGLE-SMC-DSCT-0121,singlemode,21:45.4,-72:34:42.2,20.683,21.241,0.558,0.06507443,-99.99
OGLE-SMC-DSCT-0122,singlemode,21:46.1,-74:22:56.5,20.517,20.986,0.469,0.09229635,-99.99
OGLE-SMC-DSCT-0123,singlemode,21:47.1,-74:06:51.3,21.134,21.616,0.482,0.06050669,-99.99
OGLE-SMC-DSCT-0124,singlemode,21:59.5,-75:00:18.9,20.606,20.899,0.293,0.07617372,-99.99
OGLE-SMC-DSCT-0125,singlemode,22:00.3,-72:56:17.1,20.671,21.162,0.491,0.09950394,-99.99
OGLE-SMC-DSCT-0126,singlemode,22:00.5,-73:07:43.8,20.556,21.132,0.576,0.0733429,-99.99
OGLE-SMC-DSCT-0127,singlemode,22:04.3,-74:10:53.0,20.939,21.54,0.601,0.06517377,-99.99
OGLE-SMC-DSCT-0128,singlemode,22:08.8,-75:02:08.6,21.131,21.586,0.455,0.06345558,-99.99
OGLE-SMC-DSCT-0129,singlemode,22:15.7,-73:02:47.9,20.486,21.123,0.637,0.07649468,-99.99
OGLE-SMC-DSCT-0130,singlemode,22:23.4,-73:37:06.9,20.957,21.43,0.473,0.06473189,-99.99
OGLE-SMC-DSCT-0131,singlemode,22:24.2,-72:10:08.2,20.556,21.032,0.476,0.08310001,-99.99
OGLE-SMC-DSCT-0132,multimode,22:29.0,-75:16:32.9,20.634,21.067,0.433,0.07968028,0.06120471
OGLE-SMC-DSCT-0133,singlemode,22:36.8,-72:07:11.8,14.534,14.769,0.235,0.04595841,-99.99
OGLE-SMC-DSCT-0134,singlemode,22:47.2,-68:36:17.6,20.962,21.479,0.517,0.06192065,-99.99
OGLE-SMC-DSCT-0135,singlemode,22:49.7,-68:16:43.1,18.064,18.415,0.351,0.06005114,-99.99
OGLE-SMC-DSCT-0136,multimode,22:50.8,-71:55:43.5,21.239,21.545,0.306,0.05446036,0.06980749
OGLE-SMC-DSCT-0137,singlemode,23:04.9,-64:06:04.6,19.75,20.1,0.35,0.04884251,-99.99
OGLE-SMC-DSCT-0138,singlemode,23:09.6,-73:03:27.5,20.513,21.051,0.538,0.07097215,-99.99
OGLE-SMC-DSCT-0139,singlemode,23:14.2,-74:31:29.5,21.058,21.512,0.454,0.06530891,-99.99
OGLE-SMC-DSCT-0140,singlemode,23:19.2,-69:09:20.1,20.946,21.425,0.479,0.06884412,-99.99
OGLE-SMC-DSCT-0141,singlemode,23:21.3,-74:18:19.9,20.951,21.394,0.443,0.09078837,-99.99
OGLE-SMC-DSCT-0142,singlemode,23:28.2,-72:37:50.3,20.86,21.341,0.481,0.06872707,-99.99
OGLE-SMC-DSCT-0143,singlemode,23:38.2,-74:11:45.7,21.006,21.489,0.483,0.07965359,-99.99
OGLE-SMC-DSCT-0144,singlemode,23:39.8,-74:17:16.2,20.524,21.038,0.514,0.1026845,-99.99
OGLE-SMC-DSCT-0145,singlemode,23:58.5,-70:41:56.0,19.756,20.225,0.469,0.14740589,-99.99
OGLE-SMC-DSCT-0146,singlemode,24:05.6,-72:14:09.4,20.306,20.882,0.576,0.09707631,-99.99
OGLE-SMC-DSCT-0147,singlemode,24:05.7,-73:54:36.6,20.905,21.125,0.22,0.05618032,-99.99
OGLE-SMC-DSCT-0148,singlemode,24:08.7,-73:21:12.1,20.849,21.329,0.48,0.07461074,-99.99
OGLE-SMC-DSCT-0149,singlemode,24:08.9,-68:45:04.0,20.433,20.777,0.344,0.10018622,-99.99
OGLE-SMC-DSCT-0150,singlemode,24:09.4,-74:37:56.4,21.122,21.727,0.605,0.0673577,-99.99
OGLE-SMC-DSCT-0151,singlemode,24:10.9,-74:47:31.0,21.356,21.689,0.333,0.04509056,-99.99
OGLE-SMC-DSCT-0152,singlemode,24:18.2,-73:20:24.5,21.116,21.556,0.44,0.07332946,-99.99
OGLE-SMC-DSCT-0153,singlemode,24:23.5,-73:37:12.4,19.784,20.162,0.378,0.15479045,-99.99
OGLE-SMC-DSCT-0154,singlemode,24:26.9,-74:34:58.0,20.683,21.069,0.386,0.08069943,-99.99
OGLE-SMC-DSCT-0155,singlemode,24:33.4,-71:24:17.8,21.211,21.637,0.426,0.05990646,-99.99
OGLE-SMC-DSCT-0156,singlemode,24:39.3,-74:06:25.6,20.937,21.569,0.632,0.08120407,-99.99
OGLE-SMC-DSCT-0157,singlemode,24:42.4,-72:14:59.0,20.934,21.345,0.411,0.07611776,-99.99
OGLE-SMC-DSCT-0158,singlemode,24:46.3,-73:58:49.4,20.626,21.062,0.436,0.07129822,-99.99
